,name,mkdocs_theme,mkdocs_plugin,extra_dependencies,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,monthly_downloads,projectrank,show,projectrank_placing,markdown_extension,trending,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_pulls,shadowed,gitlab_id,gitlab_url,new_addition,bitbucket_id
236,thumbnails,,thumbnails,,normanlorrain/mkdocs-thumbnails,mkdocs-thumbnails,['plugin'],charts,https://github.com/normanlorrain/mkdocs-thumbnails,https://github.com/normanlorrain/mkdocs-thumbnails,MIT,2021-04-19 16:01:11,2023-06-05 20:32:18.000000,2023-06-05 19:38:40,40.0,,,2.0,,1.0,1.0,2.0,,,,MkDocs plugin for thumbnail images generated automatically.,,,,https://pypi.org/project/mkdocs-thumbnails,378.0,378.0,5,True,3.0,,,,,,,,,,,,
237,mkdocs-title-casing-plugin,,title-casing,,mattchristopher314/mkdocs-title-casing-plugin,mkdocs-title-casing-plugin,['plugin'],nav-pages,https://github.com/mattchristopher314/mkdocs-title-casing-plugin,https://github.com/mattchristopher314/mkdocs-title-casing-plugin,GPL-3.0,2021-09-04 16:33:06,2023-09-02 18:02:57.000000,2023-09-02 18:02:17,1.0,,,1.0,,,,2.0,2021-09-05 10:30:43,0.2.0,1.0,A lightweight mkdocs plugin to add title casing to all mkdocs pages and sections.,3.0,3.0,,https://pypi.org/project/mkdocs-title-casing-plugin,674.0,674.0,5,True,3.0,,,,,,,,,,,,
238,markdown-figcap,,,,funk1d/markdown-figcap,markdown-figcap,['markdown'],charts,https://github.com/funk1d/markdown-figcap,https://github.com/funk1d/markdown-figcap,BSD-3-Clause,2019-03-09 03:35:44,2019-03-09 03:35:45.000000,2019-03-09 04:36:51,2.0,,,,,,,1.0,,,,Extension for Python-Markdown to handle figure and figcaption.,7.0,7.0,,https://pypi.org/project/markdown-figcap,110.0,110.0,5,True,3.0,markdown_figcap,,,,,,,,,,,
239,Markdown Grid Tables,,,,,markdown-grid-tables,['markdown'],markdown,,https://gitlab.com/WillDaSilva/markdown_grid_tables,,2022-02-09 02:39:55,2022-02-09 02:39:55.000000,,,,4.0,,,2.0,,1.0,,,0.0,[Python-Markdown](https://python-markdown.github.io/) [extension](https://python-markdown.github.io/extensions/api/)..,,,,https://pypi.org/project/markdown-grid-tables,4761.0,4761.0,5,True,3.0,markdown_grid_tables,,,,,,,,WillDaSilva/markdown_grid_tables,https://gitlab.com/WillDaSilva/markdown_grid_tables,,
240,Mkdocs Quizz,,mkdocs_quizz,,bdallard/mkdocs_quiz,mkdocs-quizz,['plugin'],site-management,https://github.com/bdallard/mkdocs_quiz,https://github.com/bdallard/mkdocs_quiz,MIT,2024-09-20 13:30:37,2024-09-23 13:02:37.000000,2024-09-23 13:02:35,5.0,5.0,,1.0,,,,1.0,,,,A MkDocs plugin to create quiz.,,,,https://pypi.org/project/mkdocs-quizz,321.0,321.0,5,True,3.0,,,,,,,,,,,,
241,inline-svg,,inline-svg,,rajguru7/mkdocs-plugin-inline-svg-mod,mkdocs-plugin-inline-svg-mod,['plugin'],charts,https://github.com/rajguru7/mkdocs-plugin-inline-svg-mod,https://github.com/rajguru7/mkdocs-plugin-inline-svg-mod,MIT,2023-04-16 20:01:57,2024-01-12 19:58:41.000000,2024-01-12 19:55:33,9.0,,1.0,1.0,,,2.0,,,,,,5.0,5.0,5.0,https://pypi.org/project/mkdocs-plugin-inline-svg-mod,473.0,473.0,5,True,3.0,,,,,,,,,,,,
242,codeyaml,,codeyaml,,textileio/mkdocs-codeyaml-plugin,mkdocs-codeyaml-plugin,['plugin'],code-exec-templating,https://github.com/textileio/mkdocs-codeyaml-plugin,https://github.com/textileio/mkdocs-codeyaml-plugin,MIT,2019-04-30 19:39:34,2019-04-30 22:11:50.000000,2019-04-30 22:11:44,3.0,,1.0,3.0,,,1.0,,,,,Allows for more than one yaml config in mkdocs.,2.0,2.0,,https://pypi.org/project/mkdocs-codeyaml-plugin,95.0,95.0,5,True,3.0,,,,,,,,,,,,
243,mkdocs-rtl,,,,mberneti/mkdocs-rtl,,[],theming,https://github.com/mberneti/mkdocs-rtl,https://github.com/mberneti/mkdocs-rtl,MIT,2017-10-16 10:32:15,2021-03-26 00:09:07.000000,2017-10-22 11:51:15,9.0,,4.0,2.0,2.0,1.0,1.0,23.0,,,,mkdocs rtl theme based on mkdocs-material.,,,2.0,,,,4,True,3.0,,,,,,,,,,,,
244,markdown-del-ins,,,,honzajavorek/markdown-del-ins,markdown-del-ins,['markdown'],markdown,https://github.com/honzajavorek/markdown-del-ins,https://github.com/honzajavorek/markdown-del-ins,,2020-01-09 09:02:25,2020-01-09 10:45:06.000000,2020-01-09 10:44:59,10.0,,,1.0,,1.0,,12.0,,,,Markdown extension to support the del and ins tags.,,,2.0,https://pypi.org/project/markdown-del-ins,1529.0,1529.0,4,True,3.0,markdown_del_ins,,,,,,,,,,,
245,emailprotect,,emailprotect,,rkoe/mkdocs-emailprotect,,['plugin'],links-refs,https://github.com/rkoe/mkdocs-emailprotect,https://github.com/rkoe/mkdocs-emailprotect,MIT,2020-01-07 21:52:50,2020-01-21 00:13:01.000000,2020-01-21 00:13:00,4.0,,,3.0,,,1.0,5.0,,,,A MkDocs plugin that tries to obscure email-addresses from address-harvesting spam-bots.,,,,,,,4,True,3.0,,,,,,,,,,,,
246,awesome-list,,awesome-list,,carlosperate/mkdocs-awesome-list-plugin,,['plugin'],nav-pages,https://github.com/carlosperate/mkdocs-awesome-list-plugin,https://github.com/carlosperate/mkdocs-awesome-list-plugin,MIT,2019-07-25 19:23:15,2019-07-26 00:31:07.000000,2019-07-26 00:30:58,4.0,,,2.0,,,,5.0,,,,MkDocs Plugin to inject social media cards for each entry in an awesome-list.,,,,,,,4,True,3.0,,,,,,,,,,,,
247,import-statement,,import-statement,,Rj40x40/mkdocs-import-statement-plugin,mkdocs-import-statement-plugin,['plugin'],charts,https://github.com/Rj40x40/mkdocs-import-statement-plugin,https://github.com/Rj40x40/mkdocs-import-statement-plugin,MIT,2023-01-13 01:56:01,2023-02-06 13:25:35.000000,2023-02-06 13:25:08,4.0,,,1.0,,2.0,,2.0,,,,,3.0,3.0,,https://pypi.org/project/mkdocs-import-statement-plugin,88.0,88.0,4,True,3.0,,,,,,,,,,,,
248,Family tree example,,,,unverbuggt/mkdocs-familytree-example,,[],charts,https://github.com/unverbuggt/mkdocs-familytree-example,https://github.com/unverbuggt/mkdocs-familytree-example,GPL-3.0,2022-12-28 12:21:18,2023-08-04 17:21:50.000000,2023-08-04 17:13:34,87.0,,1.0,,1.0,,,2.0,,,,An interactive family tree visualization using d3-dag.,,,6.0,,,,4,True,3.0,,,,,,,,,,,,
249,mkdocs_protobuf,,mkdocs_protobuf,,rymurr/mkdocs-protobuf,mkdocs-protobuf,['plugin'],code-exec-templating,https://github.com/rymurr/mkdocs-protobuf,https://github.com/rymurr/mkdocs-protobuf,Apache-2,2021-09-11 10:16:54,2023-12-15 02:17:25.000000,2022-03-30 11:31:58,19.0,,1.0,2.0,1.0,1.0,,2.0,,,,Mkdocs plugin to render protobuf messages.,,,2.0,https://pypi.org/project/mkdocs-protobuf,259.0,259.0,4,True,3.0,,,,,,,,,,,,
250,mkdocs-new-features-notifier,,mkdocs-new-features-notifier,,kevin-411/mkdocs-new-features-notifier,mkdocs-new-features-notifier,['plugin'],site-management,https://github.com/kevin-411/mkdocs-new-features-notifier,https://github.com/kevin-411/mkdocs-new-features-notifier,MIT,2019-11-27 07:15:17,2020-01-15 10:40:10.000000,2020-01-15 10:13:44,17.0,,1.0,2.0,,,,2.0,,,,This plugin enables you to notify users of new features in your product. It does this by identifying new documentation..,,,2.0,https://pypi.org/project/mkdocs-new-features-notifier,848.0,848.0,4,True,3.0,,,,,,,,,,,,
251,git-latest-release,,git-latest-release,,agarthetiger/mkdocs_latest_release_plugin,mkdocs-latest-release-plugin,['plugin'],git-info,https://github.com/agarthetiger/mkdocs_latest_release_plugin,https://github.com/agarthetiger/mkdocs_latest_release_plugin,GPL-3.0,2019-03-18 22:07:47,2022-12-08 04:53:03.000000,2019-12-29 08:46:29,5.0,,,1.0,9.0,,,1.0,,,,Plugin for MKDocs to inject the latest release tag from git into markdown.,,,3.0,https://pypi.org/project/mkdocs-latest-release-plugin,682.0,682.0,4,True,3.0,,-1.0,,,,,,,,,,
252,markdown_sub_sup,,,,alberic89/markdown_sub_sup,markdown-sub-sup,['markdown'],markdown,https://github.com/alberic89/markdown_sub_sup,https://github.com/alberic89/markdown_sub_sup,LGPL-3.0,2023-03-06 16:58:43,2023-05-02 17:11:34.000000,2023-03-24 15:01:28,11.0,,,1.0,,,,1.0,2023-05-02 17:11:34,0.0.2,1.0,A python markdown extension for add sub and sup support.,,,,https://pypi.org/project/markdown-sub-sup,138.0,138.0,4,True,3.0,markdown_sub_sup,,,,,,,,,,,
253,docstyler,,docstyler,,hfagerlund/mkdocs-docstyler-plugin,,['plugin'],html-css,https://github.com/hfagerlund/mkdocs-docstyler-plugin,https://github.com/hfagerlund/mkdocs-docstyler-plugin,BSD-3-Clause,2019-02-10 21:05:18,2019-02-17 04:17:30.000000,2019-02-16 01:29:25,2.0,,,3.0,,,,,,,,Plugin to add alternative stylesheets to MkDocs custom themes.,,,,,,,4,True,3.0,,,,,,,,,,,,
254,Mkdocs-Addresses,,mkdocs-addresses,,,mkdocs-addresses,['plugin'],links-refs,,https://gitlab.com/frederic-zinelli/mkdocs-addresses,,2023-07-13 16:32:15,2023-07-13 16:32:15.000000,,,,0.0,,,1.0,,,,,0.0,"Mkdocs plugin, building automatically the appropriate relative paths (to images, links, anchors, ...) using..",,,,https://pypi.org/project/mkdocs-addresses,398.0,398.0,4,True,3.0,,,,,,,,,frederic-zinelli/mkdocs-addresses,https://gitlab.com/frederic-zinelli/mkdocs-addresses,,
255,blog,,blog,,andyoakley/mkdocs-blog,,['plugin'],blogging,https://github.com/andyoakley/mkdocs-blog,https://github.com/andyoakley/mkdocs-blog,,2018-02-09 06:12:17,2022-01-21 04:42:09.000000,2020-11-02 21:52:20,17.0,,7.0,3.0,3.0,4.0,1.0,14.0,,,,Blogging in mkdocs.,,,,,,,3,True,3.0,,,,,,,,,,,,
256,Semantic WikiLinks Extension,,,,aleray/mdx_semanticwikilinks,mdx-semanticwikilinks,['markdown'],markdown,https://github.com/aleray/mdx_semanticwikilinks,https://github.com/aleray/mdx_semanticwikilinks,,2012-04-21 16:25:59,2012-08-15 14:19:53.000000,2012-08-15 14:24:53,4.0,,1.0,2.0,,1.0,,8.0,,,,Python-Markdown extension to add support for semantic (wiki)links (RDFa).,,,,https://pypi.org/project/mdx-semanticwikilinks,92.0,92.0,3,True,3.0,mdx_semanticwikilinks,,,,,,,,,,,
257,Semantic Data Extension,,,,aleray/mdx_semanticdata,mdx-semanticdata,['markdown'],markdown,https://github.com/aleray/mdx_semanticdata,https://github.com/aleray/mdx_semanticdata,,2012-04-21 14:17:39,2023-08-21 22:27:39.000000,2012-11-05 00:45:02,3.0,,1.0,2.0,,,,5.0,,,,Python-Markdown extension to add support for semantic data (RDFa).,,,,https://pypi.org/project/mdx-semanticdata,62.0,62.0,3,True,3.0,mdx_semanticdata,,,,,,,,,,,
258,Cluster,cluster,,,,mkdocs-cluster,['theme'],theming,,https://gitlab.com/kaliko/mkdocs-cluster,,2016-06-02 15:03:33,2016-06-02 15:03:33.000000,,,,1.0,,,,1.0,4.0,,,0.0,Another bootstrap theme for MkDocs.,,,,https://pypi.org/project/mkdocs-cluster,789.0,789.0,3,True,3.0,,,,,,,,,kaliko/mkdocs-cluster,https://gitlab.com/kaliko/mkdocs-cluster,,
259,sequence-js,,sequence-js,,fcannizzaro/mkdocs-sequence-js-plugin,,['plugin'],charts,https://github.com/fcannizzaro/mkdocs-sequence-js-plugin,https://github.com/fcannizzaro/mkdocs-sequence-js-plugin,MIT,2019-11-06 22:44:12,2020-02-28 16:45:04.000000,2020-02-28 16:43:34,11.0,,2.0,2.0,,1.0,2.0,4.0,,,,MkDocs plugin to render sequence.js blocks.,,,,,,,3,True,3.0,,,,,,,,,,,,
260,alternate-link,,alternate-link,,cmitu/mkdocs-altlink-plugin,,['plugin'],links-refs,https://github.com/cmitu/mkdocs-altlink-plugin,https://github.com/cmitu/mkdocs-altlink-plugin,MIT,2020-01-08 21:31:28,2022-07-13 17:28:57.000000,2021-02-14 13:54:59,14.0,,2.0,2.0,3.0,,1.0,4.0,,,,An MkDocs plugin that simplifies internal links creation.,,,3.0,,,,3,True,3.0,,,,,,,,,,,,
261,image-formatter-plugin,,image-formatter,,ASypula/mkdocs-image-formatter-plugin,mkdocs-image-formatter-plugin,['plugin'],charts,https://github.com/ASypula/mkdocs-image-formatter-plugin,https://github.com/ASypula/mkdocs-image-formatter-plugin,,2023-12-06 18:29:44,2023-12-06 19:30:22.000000,2023-12-06 19:30:09,139.0,,,1.0,1.0,,,3.0,,,,,2.0,2.0,7.0,https://pypi.org/project/mkdocs-image-formatter-plugin,54.0,54.0,3,True,3.0,,,,,,,,,,,,
262,mkdocs-yaarg-plugin,,yaarg,,g6123/mkdocs-yaarg-plugin,mkdocs-yaarg-plugin,['plugin'],api-docs,https://github.com/g6123/mkdocs-yaarg-plugin,https://github.com/g6123/mkdocs-yaarg-plugin,,2021-02-27 18:13:10,2021-03-14 14:58:43.000000,2021-03-14 14:58:01,18.0,,,1.0,1.0,,,2.0,2021-03-14 14:59:09,0.0.1a5,1.0,Yet Another API Reference Generator plugin for MKDocs.,2.0,2.0,,https://pypi.org/project/mkdocs-yaarg-plugin,229.0,229.0,3,True,3.0,,,,,,,,,,,,
263,python-mkblog,,mkblog,,derJD/python-mkblog,mkblog,['plugin'],blogging,https://github.com/derJD/python-mkblog,https://github.com/derJD/python-mkblog,MIT,2021-03-19 12:48:35,2021-04-14 14:46:30.000000,2021-04-14 14:44:42,20.0,,1.0,2.0,,,,2.0,,,,This is a MkDocs Plugin adding basic blogging functionality by parsing a `blog` directory ontop of your usual `docs`..,,,2.0,https://pypi.org/project/mkblog,142.0,142.0,3,True,3.0,,,,,,,,,,,,
264,helm,,helm-repo,,M00nF1sh/mkdocs-helm,mkdocs-helm,['plugin'],site-conversion,https://github.com/M00nF1sh/mkdocs-helm,https://github.com/M00nF1sh/mkdocs-helm,Apache-2.0,2018-11-19 23:21:08,2021-08-11 10:10:01.000000,2018-11-21 02:32:03,2.0,,1.0,2.0,3.0,,,1.0,,,,An mkdocs plugin that turns docs website into helm repository.,,,,https://pypi.org/project/mkdocs-helm,69.0,69.0,3,True,3.0,,,,,,,,,,,,
265,multiple,,multiple,,experimaestro/mkdocs-multiple,mkdocs-multiple,['plugin'],site-management,https://github.com/experimaestro/mkdocs-multiple,https://github.com/experimaestro/mkdocs-multiple,GPL-3.0,2019-02-27 10:51:22,2019-11-22 09:07:18.000000,2019-11-22 09:06:06,5.0,,,2.0,,1.0,,1.0,,,,Allows to merge mkdocs documentations dynamically.,,,2.0,https://pypi.org/project/mkdocs-multiple,1022.0,1022.0,3,True,3.0,,,,,,,,,,,,
266,octadocs-adr,,octadocs_adr,,octadocs/octadocs-adr,octadocs-adr,['plugin'],site-management,https://github.com/octadocs/octadocs-adr,https://github.com/octadocs/octadocs-adr,,2021-07-25 14:35:21,2021-08-22 13:47:46.000000,2021-08-22 13:47:44,28.0,,,2.0,,,,1.0,,,,A blueprint for Architecture Decision Record in Octadocs - the smart documentation environment.,2.0,2.0,,https://pypi.org/project/octadocs-adr,36.0,36.0,3,True,3.0,,,,,,,,,,,,
267,Markdown PyCon,,,,pawamoy/markdown-pycon,,['markdown'],markdown,https://github.com/pawamoy/markdown-pycon,https://github.com/pawamoy/markdown-pycon,ISC,2023-09-01 19:21:14,2024-03-20 17:42:35.000000,2023-09-01 19:24:46,1.0,,,2.0,,,,,,,,Markdown extension to parse `pycon` code blocks without indentation or fences. Only available to sponsors.,,,,,,,3,True,3.0,pycon,,,,,,,,,,,
268,ansible-document,,,,,ansible-mkdocs,[],api-docs,,https://pypi.org/project/ansible-mkdocs/,,,,,,,,,,,,,,,,Auto-generate ansible role documentation.,,,,https://pypi.org/project/ansible-mkdocs,266.0,266.0,3,True,3.0,,,,,,,,,,,,
269,MkHack3rs,,,,,,['project'],charts,,https://eskool.gitlab.io/mkhack3rs/,,2021-05-01 11:44:57,2021-05-01 11:44:57.000000,,,,1.0,,,,,4.0,,,0.0,Hacks & Integrations for Mkdocs / Material Theme.,,,,,,,2,True,3.0,,,,,,,,,eskool/mkhack3rs,https://gitlab.com/eskool/mkhack3rs,,
270,pagenav-generator,,pagenav-generator,,Andre601/mkdocs-pagenav-generator,,['plugin'],nav-pages,https://github.com/Andre601/mkdocs-pagenav-generator,https://github.com/Andre601/mkdocs-pagenav-generator,MIT,2021-02-22 23:26:06,2022-04-17 15:52:15.000000,2022-04-17 15:52:15,17.0,,1.0,2.0,1.0,,1.0,3.0,,,,Little something to automatically generate a Navigation within a page itself. Depends on Awesome-pages.,,,2.0,,,,2,True,3.0,,,,,,,,,,,,
271,mkdocs-autozip,,autozip,,martinohanlon/mkdocs_autozip,mkdocs-autozip,['plugin'],site-conversion,https://github.com/martinohanlon/mkdocs_autozip,https://github.com/martinohanlon/mkdocs_autozip,,2020-08-12 14:55:13,2022-10-05 14:46:34.000000,2022-10-05 14:46:34,11.0,,,2.0,1.0,,1.0,2.0,,,,A mkdocs plugin for auto zipping the document source.,,,,https://pypi.org/project/mkdocs-autozip,287.0,287.0,2,True,3.0,,,,,,,,,,,,
272,Mkdocs translations plugin,,translations,,,mkdocs-translations,['plugin'],i18n-l10n,,https://pypi.org/project/mkdocs-translations/,,,,,,,,,,,,,,,,Internationalization plugin for mkdocs.,,,,https://pypi.org/project/mkdocs-translations,54.0,54.0,2,True,3.0,,,,,,,,,,,,
273,mkdocs-pug,,,,vzhong/mkdocs_pug,mkdocs-pug,[],nav-pages,https://github.com/vzhong/mkdocs_pug,https://github.com/vzhong/mkdocs_pug,,2021-10-20 07:17:04,2021-10-20 08:15:06.000000,2021-10-20 08:15:04,2.0,,,2.0,,1.0,,,,,,Use pug templates with your mkdocs template.,,,,https://pypi.org/project/mkdocs-pug,47.0,47.0,2,True,3.0,,,,,,,,,,,,
274,Django Static Image,,,,,markdown-djangostaticimage,['markdown'],markdown,,https://pypi.org/project/markdown-djangostaticimage/,,,,,,,,,,,,,,,,,,,,https://pypi.org/project/markdown-djangostaticimage,29.0,29.0,1,True,3.0,django_static_image,,,,,,,,,,,melvinkcx/markdown-extension-django-static-image
275,filename-title,,filename_title,,mipro98/mkdocs-filename-title-plugin,,['plugin'],nav-pages,,{},,,,,,,,,,,,,,,,,,,,,,,0,True,,,,,,,,,,,,,
